1.170000000000000000e+03 1.160556361273881909e-16
1.172930000000000064e+03 9.167464367483502380e-17
1.172980000000000018e+03 9.114760793642750790e-17
1.173029999999999973e+03 3.214963681576367026e-17
1.173079999999999927e+03 2.209252420310135428e-17
1.173129999999999882e+03 9.176331824899676145e-17
1.173179999999999836e+03 1.176559811176714247e-16
1.173229999999999791e+03 6.817850815632579268e-17
1.173279999999999745e+03 6.420173261226019131e-17
1.173329999999999700e+03 3.646614132967681489e-17
1.173379999999999654e+03 1.188548058510173969e-17
1.173429999999999609e+03 1.063414046081036761e-16
1.173479999999999563e+03 9.999999999999999452e-21
1.173529999999999518e+03 3.034943055028200432e-17
1.173579999999999472e+03 4.866126631186042451e-17
1.173629999999999427e+03 3.558896887742074861e-17
1.173679999999999382e+03 3.417853285064657147e-17
1.173729999999999336e+03 3.558524437958264137e-18
1.173779999999999291e+03 1.228719720441818611e-17
1.173829999999999245e+03 9.999999999999999452e-21
1.173879999999999200e+03 9.999999999999999452e-21
1.173929999999999154e+03 9.999999999999999452e-21
1.173979999999999109e+03 2.086786100506015317e-17
1.174029999999999063e+03 8.313845408051750992e-17
1.174079999999999018e+03 8.287806230409435086e-17
1.174129999999998972e+03 3.066100244008432554e-17
1.174179999999998927e+03 5.377739739776749916e-17
1.174229999999998881e+03 8.461784328507639567e-17
1.174279999999998836e+03 4.242708848615006921e-17
1.174329999999998790e+03 3.595222649146645613e-17
1.174379999999998745e+03 8.426003090370548908e-17
1.174429999999998699e+03 8.841349492078735460e-18
1.174479999999998654e+03 3.950457537753834907e-17
1.174529999999998608e+03 3.633445151649733265e-17
1.174579999999998563e+03 1.003524760789399047e-16
1.174629999999998518e+03 1.088885158937499604e-16
1.174679999999998472e+03 1.608763030350329905e-16
1.174729999999998427e+03 5.582701547909559714e-17
1.174779999999998381e+03 1.555391053131707511e-16
1.174829999999998336e+03 2.567478956494625916e-16
1.174879999999998290e+03 5.707705113147590809e-16
1.174929999999998245e+03 6.118433287963354123e-16
1.174979999999998199e+03 9.923316664207507082e-16
1.175029999999998154e+03 1.058901374382288442e-15
1.175079999999998108e+03 7.060824614747904292e-16
1.175129999999998063e+03 5.341081570055625462e-16
1.175179999999998017e+03 4.751732307930908745e-16
1.175229999999997972e+03 7.671309235650776274e-16
1.175279999999997926e+03 7.714782672069796692e-16
1.175329999999997881e+03 7.965346448137344586e-16
1.175379999999997835e+03 8.739153634578144558e-16
1.175429999999997790e+03 6.083060900823733804e-16
1.175479999999997744e+03 7.420566232104798720e-16
1.175529999999997699e+03 6.597686555307159517e-16
1.175579999999997654e+03 7.694168137407328258e-16
1.175629999999997608e+03 1.688338677946328999e-15
1.175679999999997563e+03 2.225805669021401642e-15
1.175729999999997517e+03 3.135503566763519772e-15
1.175779999999997472e+03 3.164104095047189199e-15
1.175829999999997426e+03 2.391518353177010051e-15
1.175879999999997381e+03 1.849838400631342334e-15
1.175929999999997335e+03 1.236992471375944561e-15
1.175979999999997290e+03 1.204268713246944168e-15
1.176029999999997244e+03 9.917192135556917399e-16
1.176079999999997199e+03 9.669558149554246281e-16
1.176129999999997153e+03 7.130265494557875430e-16
1.176179999999997108e+03 3.936893961496432394e-16
1.176229999999997062e+03 3.887710878452156452e-16
1.176279999999997017e+03 4.202577755752465975e-16
1.176329999999996971e+03 4.760220640014927175e-16
1.176379999999996926e+03 6.704496619772449916e-16
1.176429999999996880e+03 1.132755505411749609e-15
1.176479999999996835e+03 8.385714323433492588e-16
1.176529999999996789e+03 6.131426390508427144e-16
1.176579999999996744e+03 4.654771059655222138e-16
1.176629999999996699e+03 3.148479743935122464e-16
1.176679999999996653e+03 1.538297300140134249e-16
1.176729999999996608e+03 1.134255240539132672e-16
1.176779999999996562e+03 8.801727236320951874e-17
1.176829999999996517e+03 1.085138736107761746e-16
1.176879999999996471e+03 4.715048053214460573e-17
1.176929999999996426e+03 2.065512079034142133e-17
1.176979999999996380e+03 6.436237226861550162e-17
1.177029999999996335e+03 3.063651971350762989e-17
1.177079999999996289e+03 4.443578550182007991e-18
1.177129999999996244e+03 3.714648039560667892e-18
1.177179999999996198e+03 4.079027024520980123e-17
1.177229999999996153e+03 9.276077358271351431e-17
1.177279999999996107e+03 9.999999999999999452e-21
1.177329999999996062e+03 9.999999999999999452e-21
1.177379999999996016e+03 5.554624944673757618e-17
1.177429999999995971e+03 9.999999999999999452e-21
1.177479999999995925e+03 9.999999999999999452e-21
1.177529999999995880e+03 1.184285388454124064e-16
1.177579999999995835e+03 2.569772190723257070e-17
1.177629999999995789e+03 5.833354785671233109e-17
1.177679999999995744e+03 1.901023851163217741e-17
1.177729999999995698e+03 5.627220932937379824e-17
1.177779999999995653e+03 9.999999999999999452e-21
1.177829999999995607e+03 8.461480872372382498e-17
1.177879999999995562e+03 9.999999999999999452e-21
1.177929999999995516e+03 5.057170451202238083e-17
1.177979999999995471e+03 7.475186154256913775e-17
1.178029999999995425e+03 8.066563554095089789e-17
1.178079999999995380e+03 1.585098466582924166e-17
1.178129999999995334e+03 1.168369952387058242e-16
1.178179999999995289e+03 9.839509713844617771e-17
1.178229999999995243e+03 1.259377936599000389e-16
1.178279999999995198e+03 9.999999999999999452e-21
1.178329999999995152e+03 3.564556366276461917e-17
1.178369999999999891e+03 5.106888448213373967e-17
1.188369999999999891e+03 8.923262694957939590e-17
1.198369999999999891e+03 1.497885478801137903e-16
1.204509999999999991e+03 1.132036236199544149e-16
1.204559999999999945e+03 2.119725658203325630e-16
1.204609999999999900e+03 7.685725942384326867e-18
1.204659999999999854e+03 1.056866900597623662e-16
1.204709999999999809e+03 1.178787516881955016e-16
1.204759999999999764e+03 7.203400336025362146e-17
1.204809999999999718e+03 6.668055978147511733e-17
1.204859999999999673e+03 1.057915165019820055e-16
1.204909999999999627e+03 1.021463883086662718e-16
1.204959999999999582e+03 8.852014056178324447e-17
1.205009999999999536e+03 3.275116733733394310e-17
1.205059999999999491e+03 9.548595056171389411e-17
